order_item_id,order_id,product_id,quantity,selling_price,discount_percent
26901,8930,1262,5,559.03,20.63
26902,8930,1312,1,374.88,23.58
26903,8930,350,2,5240.62,2.0
26904,8931,1730,1,1942.17,28.55
26905,8931,498,4,4629.6,26.85
26906,8932,1180,5,3988.4,26.48
26907,8932,17,3,761.77,15.96
26908,8932,1214,5,3721.32,21.87
26909,8933,1220,5,5321.99,19.8
26910,8933,1330,5,6457.17,15.73
26911,8933,1047,2,3616.43,9.88
26912,8934,1279,4,1229.44,5.58
26913,8934,1380,1,1218.71,26.72
26914,8934,426,4,5050.33,10.38
26915,8935,1759,4,484.23,14.06
26916,8935,208,3,2305.53,11.55
26917,8935,1001,3,5928.2,28.46
26918,8936,645,4,4013.7,19.08
26919,8936,194,5,2249.37,15.25
26920,8937,434,4,2465.26,22.29
26921,8937,1960,2,7413.01,29.36
26922,8938,1804,5,4618.68,21.96
26923,8938,1164,5,278.58,25.22
26924,8938,407,4,5339.72,17.97
26925,8938,533,3,3089.92,26.89
26926,8938,1003,5,2538.57,19.49
26927,8939,1565,4,202.94,24.65
26928,8939,1424,2,8000.43,2.62
26929,8939,533,4,2892.53,12.93
26930,8940,1908,3,3630.72,5.67
26931,8940,1830,2,2973.25,26.29
26932,8940,872,1,3223.77,22.39
26933,8940,492,4,4717.15,4.24
26934,8940,1731,2,836.5,24.28
26935,8941,1346,2,6163.75,23.2
26936,8942,951,1,2989.21,25.16
26937,8942,113,1,7005.07,10.3
26938,8942,551,5,3313.98,20.73
26939,8942,1939,3,2335.14,26.61
26940,8943,1981,3,6270.43,0.86
26941,8943,1015,5,3833.83,15.46
26942,8944,1842,1,5948.87,14.44
26943,8945,849,3,6297.57,21.04
26944,8945,929,2,5148.63,7.33
26945,8945,1766,1,1695.31,20.65
26946,8945,156,1,2740.99,27.28
26947,8946,470,2,3315.54,7.21
26948,8946,274,1,6706.77,0.79
26949,8946,1843,3,3853.29,10.17
26950,8946,1408,1,2240.78,12.95
26951,8947,248,3,7265.11,20.04
26952,8947,1937,4,2377.41,5.93
26953,8947,987,2,6327.58,14.63
26954,8947,467,5,2317.99,18.98
26955,8948,375,2,790.45,27.51
26956,8949,640,4,4968.33,1.32
26957,8949,1033,3,2203.81,16.59
26958,8949,11,4,2851.44,18.71
26959,8949,1485,5,3010.6,2.0
26960,8949,474,3,5921.05,5.21
26961,8950,1295,2,4732.39,26.17
26962,8951,1438,5,286.97,5.5
26963,8951,393,5,4959.14,26.5
26964,8951,252,2,1505.7,0.94
26965,8951,1750,2,7564.36,1.68
26966,8952,81,4,5124.77,2.99
26967,8952,1355,5,8286.4,19.61
26968,8952,1717,2,1664.61,22.16
26969,8952,930,4,3459.25,7.39
26970,8952,700,3,3145.4,15.84
26971,8953,558,4,4390.1,14.59
26972,8953,526,4,155.38,26.34
26973,8953,293,5,4911.27,19.71
26974,8953,1005,5,3354.87,1.02
26975,8953,1972,2,5720.96,10.89
26976,8954,491,5,1511.17,28.34
26977,8954,1568,4,5969.33,25.12
26978,8955,1543,1,155.28,19.5
26979,8955,1365,4,5036.18,0.47
26980,8955,1773,2,7560.08,10.84
26981,8955,1271,2,928.03,9.34
26982,8956,1523,4,1626.25,13.14
26983,8956,418,5,5424.82,19.84
26984,8956,484,3,6407.52,17.93
26985,8957,1748,5,1305.97,27.47
26986,8957,1628,2,5545.81,19.36
26987,8957,1909,5,4588.16,19.26
26988,8958,1935,4,697.19,15.7
26989,8958,1314,1,6574.16,19.6
26990,8959,1595,5,869.1,11.68
26991,8959,644,5,3511.74,8.89
26992,8959,77,2,2769.68,5.92
26993,8960,1261,3,999.09,10.21
26994,8960,818,3,5288.85,15.4
26995,8960,891,2,6212.35,22.58
26996,8960,6,2,6184.74,24.38
26997,8960,1123,1,2555.56,12.31
26998,8961,330,2,5242.02,4.99
26999,8961,68,1,4704.06,27.01
27000,8961,1757,2,1860.81,23.69
27001,8961,235,5,448.35,16.11
27002,8961,1372,2,2374.7,14.03
27003,8962,703,3,412.13,20.52
27004,8962,896,3,4747.94,17.45
27005,8963,1886,2,1008.77,18.79
27006,8963,837,5,2803.16,9.74
27007,8963,1033,2,2414.29,1.81
27008,8964,577,2,5197.56,4.31
27009,8965,930,2,3557.38,11.2
27010,8965,818,1,5420.86,23.43
27011,8965,781,2,1607.56,18.16
27012,8966,123,1,4244.93,15.94
27013,8966,1996,4,1947.6,28.89
27014,8966,54,5,3773.29,29.19
27015,8966,1434,2,2991.27,8.1
27016,8966,1840,3,2890.63,4.18
27017,8967,1555,2,8640.27,25.1
27018,8967,1596,5,445.3,12.93
27019,8967,1576,4,4044.95,14.84
27020,8967,280,5,5661.23,16.19
27021,8967,169,2,4587.47,23.69
27022,8968,1364,3,7027.32,26.36
27023,8968,1627,2,1233.54,22.38
27024,8968,724,4,2465.97,11.62
27025,8968,171,2,6375.57,26.77
27026,8969,1388,2,819.81,20.76
27027,8969,1819,5,2087.01,10.49
27028,8970,445,3,2274.59,8.51
27029,8970,1096,1,651.08,8.03
27030,8970,1570,1,2876.2,23.88
27031,8970,312,4,5195.96,0.54
27032,8971,940,3,4436.66,16.19
27033,8971,909,3,1817.01,2.14
27034,8972,969,5,1302.2,0.98
27035,8972,1255,5,1782.08,3.14
27036,8972,1022,5,1338.16,22.4
27037,8972,1105,2,4051.73,24.22
27038,8973,92,1,4630.12,0.61
27039,8973,111,2,2999.44,11.59
27040,8973,1844,3,6576.28,2.36
27041,8973,965,1,2846.42,16.05
27042,8973,9,5,3624.98,29.6
27043,8974,756,4,4773.28,17.46
27044,8975,139,5,7116.29,15.16
27045,8975,652,3,4842.3,9.53
27046,8976,472,2,3104.9,6.7
27047,8976,1545,1,3456.08,14.93
27048,8977,151,3,1483.21,13.14
27049,8977,1481,2,1798.55,28.48
27050,8977,66,2,1645.52,8.74
27051,8977,688,5,192.21,3.21
27052,8977,280,3,5837.46,3.45
27053,8978,1920,3,6999.77,1.28
27054,8978,1197,1,1889.04,10.08
27055,8978,675,1,827.07,15.52
27056,8978,379,1,2971.57,17.52
27057,8978,1641,3,1476.08,29.16
27058,8979,1343,2,8028.17,16.81
27059,8979,1174,4,4901.98,29.15
27060,8980,879,3,2593.68,6.55
27061,8980,1753,4,2118.55,2.26
27062,8980,1024,4,3666.95,14.12
27063,8980,837,2,2606.76,11.06
27064,8981,1295,3,4945.58,25.6
27065,8981,1816,5,2542.38,12.95
27066,8981,489,2,3231.47,23.73
27067,8981,1475,4,3703.54,9.21
27068,8981,1569,2,883.86,27.38
27069,8982,777,2,1699.53,4.57
27070,8982,1253,1,3248.67,2.34
27071,8983,876,5,4747.45,28.42
27072,8984,1983,4,1512.79,28.95
27073,8984,705,5,800.61,13.03
27074,8984,1068,5,680.05,26.43
27075,8985,991,1,3369.17,9.79
27076,8985,370,2,4753.46,0.02
27077,8985,177,3,5021.16,10.22
27078,8986,454,1,3634.49,27.73
27079,8986,943,3,351.18,2.65
27080,8986,1632,3,1989.53,2.36
27081,8986,833,4,2687.21,15.13
27082,8987,162,4,6250.64,22.33
27083,8987,1456,2,586.91,3.89
27084,8987,1557,5,1485.43,7.42
27085,8987,1420,3,5928.65,23.93
27086,8988,22,4,2710.93,2.19
27087,8988,443,2,5777.23,12.31
27088,8988,1835,3,6630.99,28.94
27089,8989,532,1,1408.91,7.23
27090,8990,571,4,2685.61,25.8
27091,8990,1215,5,201.2,9.02
27092,8990,1897,5,4712.98,17.09
27093,8990,370,5,4578.03,5.2
27094,8990,970,2,6720.64,3.81
27095,8991,879,4,2947.57,11.94
27096,8992,1529,2,1379.83,12.62
27097,8992,112,5,4808.93,9.93
27098,8992,1036,1,1424.77,16.95
27099,8992,215,4,526.53,10.76
27100,8993,387,5,5152.22,24.08
27101,8993,658,5,3844.25,12.75
27102,8994,335,3,2052.43,19.3
27103,8994,571,2,2697.35,19.65
27104,8995,462,2,2669.52,0.71
27105,8995,285,4,6725.53,0.73
27106,8995,548,5,609.7,14.59
27107,8995,1462,3,1079.8,10.01
27108,8995,998,2,7041.75,12.87
27109,8996,1798,3,2952.33,14.12
27110,8997,88,1,498.87,28.48
27111,8997,818,4,5032.43,26.11
27112,8997,960,5,1829.06,17.81
27113,8997,1024,5,3591.09,25.99
27114,8998,1116,3,3433.23,26.27
27115,8998,1941,4,3196.97,13.31
27116,8998,951,2,2997.43,13.11
27117,8999,1046,4,3348.72,8.43
27118,8999,1955,2,5421.7,17.84
27119,9000,134,4,2797.85,28.24
27120,9000,933,2,4190.65,22.36
27121,9000,190,5,4617.31,10.33
27122,9000,930,5,3101.08,17.29
27123,9001,719,1,144.07,1.15
27124,9001,250,4,8899.21,0.09
27125,9001,1656,2,982.35,11.08
27126,9002,1484,3,7511.39,8.99
27127,9002,697,3,8178.14,13.1
27128,9002,417,5,4029.06,26.22
27129,9002,890,4,2744.46,15.87
27130,9003,938,5,6577.85,17.93
27131,9004,354,2,6648.69,5.01
27132,9004,1458,2,5971.35,13.08
27133,9004,573,4,2409.1,0.33
27134,9004,1741,5,4971.64,24.89
27135,9005,1423,2,3293.4,0.29
27136,9006,193,3,2667.36,13.52
27137,9006,1240,4,1140.5,2.51
27138,9006,1262,5,527.74,20.58
27139,9007,1009,4,4140.42,16.01
27140,9007,40,3,1839.91,9.81
27141,9007,338,4,1593.2,27.42
27142,9007,1466,2,6042.09,9.13
27143,9008,406,2,3762.64,29.3
27144,9008,1424,1,7191.34,20.87
27145,9008,1369,1,4712.26,7.14
27146,9008,45,5,3427.88,20.38
27147,9008,393,3,4786.56,22.76
27148,9009,1701,1,4483.43,27.34
27149,9009,921,3,772.22,28.49
27150,9009,840,1,7341.54,5.0
27151,9009,1787,5,3331.47,3.81
27152,9010,1249,5,1790.57,2.35
27153,9010,1009,5,4111.42,8.9
27154,9010,720,1,3466.85,16.74
27155,9010,1440,3,675.83,5.39
27156,9011,949,2,490.1,0.64
27157,9012,439,3,4558.57,25.21
27158,9012,1901,3,5442.66,12.89
27159,9013,1189,2,1495.02,9.44
27160,9013,471,3,2889.72,6.51
27161,9013,1621,5,6264.24,14.17
27162,9013,1541,3,4594.84,6.8
27163,9013,850,5,4057.29,27.99
27164,9014,1863,2,4697.55,6.78
27165,9014,983,3,5635.54,1.15
27166,9014,120,1,3494.42,2.9
27167,9015,1768,5,4373.91,24.72
27168,9015,1640,5,7654.79,8.19
27169,9015,388,5,1962.93,2.04
27170,9015,744,3,4029.94,5.49
27171,9016,257,2,5776.52,1.57
27172,9016,1678,4,6433.11,1.66
27173,9017,1798,3,3426.38,22.85
27174,9017,1189,3,1366.39,10.17
27175,9017,1603,5,1491.77,15.66
27176,9017,709,1,4673.93,17.03
27177,9017,440,1,1377.88,15.9
27178,9018,1693,3,6956.8,18.98
27179,9018,1141,1,5170.33,22.78
27180,9019,1709,1,1923.36,25.36
27181,9020,760,2,1946.4,26.25
27182,9020,961,3,5542.13,11.46
27183,9020,906,4,6116.15,2.03
27184,9020,378,4,1393.46,24.32
27185,9021,316,1,4176.5,11.33
27186,9021,1940,3,4906.98,7.31
27187,9021,1010,1,2315.57,2.9
27188,9021,1282,3,3085.47,15.41
27189,9021,713,5,3144.14,24.74
27190,9022,93,5,5821.25,10.99
27191,9023,113,4,6999.86,19.01
27192,9023,1869,3,284.95,10.7
27193,9023,495,3,5581.47,6.64
27194,9024,998,4,6891.43,3.0
27195,9025,401,2,6840.51,21.04
27196,9025,1167,5,4836.08,26.09
27197,9025,54,4,3473.96,14.87
27198,9025,917,3,3840.69,25.41
27199,9026,1217,2,574.7,28.54
27200,9026,1066,5,1549.34,28.82
27201,9026,106,5,236.8,29.88
27202,9026,623,3,907.12,12.86
27203,9027,751,4,3895.41,3.48
27204,9027,268,3,430.45,18.33
27205,9028,502,1,7893.66,13.83
27206,9028,1389,3,2620.79,7.97
27207,9029,1062,4,3163.49,17.08
27208,9029,1046,1,3729.14,2.2
27209,9029,1311,4,8467.7,24.58
27210,9029,1634,1,8019.89,23.8
27211,9030,974,4,3805.84,22.83
27212,9030,40,2,1852.3,12.18
27213,9030,668,4,6334.51,20.21
27214,9030,1710,2,1914.23,5.23
27215,9031,100,3,4991.02,23.51
27216,9032,975,4,6150.58,13.8
27217,9033,1370,4,7876.57,17.55
27218,9033,664,3,4795.6,14.1
27219,9033,1333,5,818.74,14.74
27220,9034,191,2,4466.42,20.86
27221,9034,54,1,3337.11,27.66
27222,9034,850,4,4482.89,14.29
27223,9034,1304,2,2088.62,29.81
27224,9034,192,4,6732.16,12.6
27225,9035,1323,4,5583.48,14.83
27226,9035,1936,2,4749.26,7.08
27227,9036,1472,3,1467.04,6.3
27228,9036,159,5,7914.15,23.37
27229,9036,93,2,5557.77,11.92
27230,9037,508,4,4575.17,27.71
27231,9038,1548,2,610.44,23.36
27232,9038,802,3,2619.94,1.46
27233,9038,657,5,3496.35,17.82
27234,9038,1917,3,2405.77,21.81
27235,9039,875,3,2132.77,10.04
27236,9040,317,5,6135.16,27.8
27237,9041,1973,1,3043.83,13.76
27238,9042,1458,3,5704.87,13.98
27239,9042,1939,2,2552.02,16.3
27240,9043,1335,1,8701.97,21.75
27241,9044,258,1,6927.73,28.89
27242,9044,1662,1,4624.92,21.34
27243,9045,574,3,859.34,23.9
27244,9045,157,3,4028.39,20.13
27245,9045,184,2,648.21,23.74
27246,9045,1327,3,2266.45,4.22
27247,9046,1111,5,2429.43,23.36
27248,9046,1535,2,554.8,11.55
27249,9046,739,3,3925.24,5.56
27250,9046,1511,2,2732.75,22.98
27251,9046,221,5,2228.2,26.74
27252,9047,1864,4,2389.06,15.49
27253,9047,1458,1,5508.79,24.01
27254,9047,1942,4,1098.21,10.05
27255,9047,243,5,6801.46,8.2
27256,9048,1889,2,3838.66,16.42
27257,9048,663,4,1870.81,7.77
27258,9048,1179,4,3231.18,6.5
27259,9048,569,4,5115.5,13.8
27260,9048,1448,2,4135.28,20.2
27261,9049,1075,2,6705.72,28.14
27262,9049,1688,2,796.85,25.09
27263,9050,535,4,6314.81,28.55
27264,9050,147,5,3545.59,24.3
27265,9050,1974,5,2437.0,6.07
27266,9050,1770,5,870.22,24.66
27267,9050,1394,1,4752.62,8.26
27268,9051,832,1,1655.59,14.07
27269,9051,1644,2,1968.05,20.36
27270,9052,1887,2,3605.85,6.67
27271,9052,975,1,5709.68,21.46
27272,9053,154,1,5454.45,29.77
27273,9053,745,1,2554.55,26.4
27274,9053,1587,2,4141.5,25.9
27275,9053,1526,1,5322.31,23.46
27276,9054,526,2,164.25,21.81
27277,9054,413,5,1576.16,20.32
27278,9054,743,2,5108.54,8.82
27279,9054,431,2,1655.85,9.88
27280,9054,703,4,381.64,13.22
27281,9055,1576,2,3930.59,0.43
27282,9056,1075,4,6235.05,0.1
27283,9056,138,2,6201.88,10.12
27284,9056,201,4,3996.92,24.87
27285,9056,1122,4,3691.59,27.1
27286,9056,1372,5,2274.35,27.93
27287,9057,882,3,6608.04,24.13
27288,9057,717,1,1701.05,8.09
27289,9058,523,4,5100.31,26.72
27290,9059,1407,4,950.0,25.68
27291,9059,523,4,5262.07,10.22
27292,9059,1790,2,3665.95,14.16
27293,9059,1633,5,3016.01,0.37
27294,9059,1850,1,7131.05,13.27
27295,9060,404,1,1354.74,13.81
27296,9061,827,1,7077.36,5.6
27297,9062,1556,1,1756.0,7.9
27298,9063,185,1,6027.31,14.66
27299,9064,615,4,3526.52,23.76
27300,9065,856,4,178.99,21.98
27301,9065,1573,3,4599.42,17.96
27302,9065,1617,4,3572.82,6.2
27303,9065,232,2,5986.74,26.0
27304,9066,1783,2,5859.44,10.63
27305,9066,1521,1,6091.34,27.14
27306,9066,220,2,4225.83,2.27
27307,9066,593,2,442.64,4.03
27308,9066,1899,4,235.89,2.16
27309,9067,1492,1,2791.71,14.12
27310,9067,712,2,3959.18,15.75
27311,9068,153,2,5361.31,22.19
27312,9068,899,5,6900.0,12.08
27313,9068,619,4,3446.01,16.75
27314,9068,1624,4,4870.73,28.37
27315,9068,903,2,2089.13,0.39
27316,9069,1290,3,453.28,12.91
27317,9069,46,2,3109.42,2.99
27318,9069,629,1,6384.23,24.18
27319,9069,709,4,4560.31,27.57
27320,9070,77,3,3241.51,28.86
27321,9070,324,5,2547.65,7.46
27322,9070,1223,2,6424.58,17.48
27323,9070,984,1,985.36,6.68
27324,9071,1953,5,802.57,20.16
27325,9071,594,5,2702.63,3.05
27326,9071,1863,5,4483.02,24.37
27327,9071,1246,1,4975.33,5.43
27328,9071,1954,3,1419.58,8.13
27329,9072,153,2,5773.49,27.2
27330,9072,1613,5,1121.73,27.47
27331,9072,805,2,6880.61,27.97
27332,9072,1071,3,4135.74,7.0
27333,9072,405,5,2733.16,19.3
27334,9073,1566,2,5481.33,25.74
27335,9073,915,1,673.71,1.87
27336,9074,108,4,4537.06,19.35
27337,9074,1015,4,3537.35,24.49
27338,9074,1442,3,5881.25,23.57
27339,9074,82,5,7483.85,7.83
27340,9075,408,4,5357.09,15.33
27341,9075,1143,4,6086.96,27.58
27342,9075,513,3,2332.14,20.26
27343,9076,121,3,6223.98,27.77
27344,9076,1993,3,4706.09,25.93
27345,9076,494,3,6683.69,26.33
27346,9076,70,2,704.93,8.99
27347,9077,1860,5,5871.52,10.66
27348,9077,910,3,919.84,14.21
27349,9077,984,2,938.4,27.07
27350,9077,828,2,4166.78,21.99
27351,9077,1496,1,6878.02,23.53
27352,9078,1420,1,5158.29,22.54
27353,9078,814,3,6176.17,9.15
27354,9078,982,2,7551.99,13.52
27355,9078,611,1,3508.96,1.39
27356,9079,457,2,1032.61,18.33
27357,9079,505,3,811.41,12.36
27358,9079,1445,5,1603.67,11.34
27359,9079,614,1,5422.5,20.38
27360,9080,518,2,1975.33,22.55
27361,9080,648,4,6464.5,16.98
27362,9080,265,1,4106.66,2.13
27363,9081,1574,5,7761.68,15.55
27364,9081,1464,4,3803.88,5.41
27365,9081,1423,2,3065.05,25.07
27366,9081,1481,2,1948.22,24.21
27367,9082,1102,2,3900.91,15.29
27368,9082,1330,5,6121.99,28.35
27369,9083,1580,3,4333.56,18.57
27370,9083,1996,2,1958.99,29.46
27371,9084,1945,2,507.36,6.86
27372,9084,1254,3,3046.52,21.23
27373,9084,784,2,2220.79,25.45
27374,9085,1802,2,4833.26,26.56
27375,9085,350,3,4964.49,9.66
27376,9085,265,1,4245.69,24.25
27377,9085,1801,2,2436.6,18.42
27378,9085,515,1,4394.73,18.98
27379,9086,1146,5,5915.79,19.72
27380,9086,1926,4,4181.41,24.97
27381,9086,1938,1,6128.11,23.79
27382,9087,1803,4,885.54,20.81
27383,9088,435,4,4691.78,21.22
27384,9089,969,5,1449.43,20.48
27385,9089,1935,3,633.24,24.25
27386,9090,1418,3,4615.67,15.44
27387,9090,1489,2,398.99,9.0
27388,9090,61,1,2288.13,17.05
27389,9090,393,1,5702.41,24.2
27390,9090,1522,1,1786.81,19.89
27391,9091,1349,4,1182.19,20.36
27392,9091,408,5,5165.87,19.06
27393,9091,953,5,3343.31,29.61
27394,9092,1267,1,4718.11,21.44
27395,9092,416,3,1178.32,26.52
27396,9093,951,5,3423.12,2.07
27397,9093,1532,2,6814.37,2.16
27398,9093,189,4,1385.32,29.77
27399,9093,1825,2,3887.16,27.94
27400,9094,839,1,1861.68,25.3
27401,9094,963,1,384.1,12.97
27402,9094,1584,3,3892.51,18.44
27403,9094,1635,4,8913.67,20.97
27404,9095,1120,5,7348.86,5.71
27405,9095,609,1,3525.41,17.41
27406,9095,1714,4,313.23,2.52
27407,9096,386,4,4821.16,17.18
27408,9096,361,4,3569.21,11.13
27409,9096,531,2,5939.87,14.3
27410,9096,973,4,5574.52,16.56
27411,9097,946,5,3956.99,19.35
27412,9097,1962,5,4466.2,4.45
27413,9097,1922,1,2588.21,2.25
27414,9097,1409,4,3946.68,9.15
27415,9097,1498,4,4923.75,14.44
27416,9098,1409,2,3757.14,20.75
27417,9098,1047,4,3664.28,28.33
27418,9098,1958,1,3826.95,3.78
27419,9098,1339,5,3615.05,21.74
27420,9099,564,1,4527.21,9.85
27421,9099,989,1,4404.05,28.86
27422,9099,811,1,4378.91,16.89
27423,9100,1804,4,4519.15,29.62
27424,9100,444,5,5026.38,0.48
27425,9100,1608,5,4956.5,23.64
27426,9100,334,2,4362.51,2.45
27427,9101,994,1,1765.0,9.94
27428,9101,114,3,4191.89,25.8
27429,9102,152,4,5505.98,4.87
27430,9102,617,3,2674.16,29.78
27431,9102,1468,2,2627.8,16.21
27432,9102,1538,3,8677.89,16.23
27433,9102,1878,5,2253.78,1.25
27434,9103,1771,3,3621.98,19.24
27435,9104,1752,1,4799.15,16.49
27436,9105,1051,5,1405.55,26.56
27437,9105,1976,5,1182.66,21.51
27438,9106,187,1,2382.65,2.05
27439,9106,1480,5,9366.88,9.84
27440,9106,217,2,3300.85,28.79
27441,9106,1863,4,4552.92,13.5
27442,9107,210,5,7047.18,20.62
27443,9108,1884,3,3990.11,14.91
27444,9108,553,1,559.95,29.29
27445,9109,1771,5,3305.67,16.11
27446,9109,410,3,746.96,15.72
27447,9109,1700,2,4633.99,0.15
27448,9109,121,5,6206.67,10.24
27449,9109,675,3,928.13,15.7
27450,9110,219,4,1398.65,3.24
27451,9110,1411,3,2319.65,3.23
27452,9110,1949,2,3712.52,29.48
27453,9110,1300,3,5349.51,22.64
27454,9111,919,3,1610.85,28.4
27455,9111,20,1,615.59,11.3
27456,9112,1894,2,188.69,0.23
27457,9112,1982,4,4563.47,21.12
27458,9112,192,4,6594.78,25.49
27459,9112,678,2,6469.31,19.99
27460,9112,1197,2,2028.31,9.35
27461,9113,42,2,4735.64,27.68
27462,9113,1201,3,1337.18,9.12
27463,9113,1021,3,5462.66,17.52
27464,9114,234,1,3700.38,28.28
27465,9114,1407,3,884.86,28.92
27466,9114,766,4,4340.73,17.45
27467,9115,1494,4,5217.46,19.13
27468,9115,134,4,3050.83,26.74
27469,9115,191,3,3793.75,6.49
27470,9116,1520,1,1331.71,18.39
27471,9116,1884,2,4372.69,25.02
27472,9116,972,3,2280.18,4.8
27473,9116,539,1,1892.68,23.18
27474,9116,971,4,4784.16,26.98
27475,9117,1700,4,5105.56,25.43
27476,9118,998,1,6300.54,1.76
27477,9118,588,2,5157.94,29.36
27478,9118,112,1,4148.52,7.3
27479,9118,1265,3,5467.28,3.62
27480,9119,1935,1,640.69,2.58
27481,9119,1415,5,3431.31,4.95
27482,9119,122,4,3468.48,13.57
27483,9119,1016,2,5220.59,14.9
27484,9119,1033,1,2449.32,18.88
27485,9120,1171,3,676.4,4.79
27486,9120,1822,4,5907.45,6.61
27487,9120,1439,2,7469.89,0.32
27488,9120,1730,3,1878.72,15.6
27489,9121,415,5,4272.1,1.89
27490,9121,385,3,7408.51,29.79
27491,9122,702,4,1422.95,20.08
27492,9122,672,4,1926.88,2.74
27493,9122,1504,5,3010.32,6.73
27494,9123,1676,3,6091.94,29.81
27495,9124,834,1,2574.6,11.39
27496,9124,313,1,4896.69,13.55
27497,9125,297,3,3950.24,10.16
27498,9125,1079,2,5654.63,29.95
27499,9125,110,4,5687.37,9.79
27500,9125,1690,4,1585.66,28.97
27501,9125,221,3,1949.76,5.65
27502,9126,276,5,2944.76,5.07
27503,9126,1932,4,4947.72,9.91
27504,9126,1119,4,4627.13,13.02
27505,9126,1377,2,8173.15,20.43
27506,9127,1337,2,6710.78,12.58
27507,9127,1197,5,2019.92,11.13
27508,9127,1198,1,5223.02,9.74
27509,9128,1702,1,934.46,22.06
27510,9128,223,1,4362.71,1.73
27511,9128,374,5,2129.63,27.41
27512,9128,207,2,2014.46,18.2
27513,9129,913,3,199.42,24.0
27514,9129,846,1,404.18,5.34
27515,9129,1985,1,1221.63,3.57
27516,9129,1910,3,649.83,8.8
27517,9130,650,2,2373.27,19.3
27518,9131,396,1,7556.21,5.29
27519,9131,1508,5,1684.98,19.28
27520,9131,608,3,2204.41,26.07
27521,9131,860,4,4894.25,16.35
27522,9131,616,3,2998.35,8.56
27523,9132,1186,1,2508.58,10.46
27524,9132,1299,4,3568.34,7.19
27525,9132,875,3,2118.57,28.72
27526,9133,1654,5,1897.38,6.71
27527,9133,1038,1,3622.59,14.54
27528,9133,1114,5,3246.67,19.95
27529,9133,595,3,4604.2,8.38
27530,9134,1103,4,4105.15,23.44
27531,9134,1306,1,1651.31,7.26
27532,9134,517,1,2147.3,9.53
27533,9134,1529,2,1600.1,29.34
27534,9134,589,1,2894.18,21.85
27535,9135,1079,3,6343.32,6.04
27536,9135,1248,4,695.42,1.63
27537,9135,823,3,5026.61,5.02
27538,9135,1838,2,2877.67,9.89
27539,9135,1934,5,4196.98,6.56
27540,9136,473,4,1246.23,16.62
27541,9137,805,2,6928.66,21.89
27542,9137,915,5,673.26,27.67
27543,9138,677,1,496.27,11.92
27544,9139,1381,3,1017.68,14.03
27545,9140,1758,2,2835.48,7.8
27546,9140,1461,5,3716.82,8.19
27547,9140,728,5,5451.27,2.86
27548,9140,1209,3,6054.72,9.55
27549,9141,428,2,5783.2,21.82
27550,9141,943,4,373.72,27.11
27551,9142,1614,4,5524.61,4.42
27552,9142,1250,1,8448.53,19.42
27553,9142,1340,3,2892.19,11.27
27554,9142,1506,4,6797.16,29.34
27555,9142,849,5,7046.13,29.83
27556,9143,20,2,606.7,25.03
27557,9143,368,2,2141.03,24.79
27558,9143,1545,5,3051.37,22.52
27559,9144,1548,3,622.23,10.78
27560,9145,506,3,1609.0,25.41
27561,9145,291,2,9005.02,1.25
27562,9145,622,1,7920.27,27.64
27563,9145,1564,5,2004.29,28.92
27564,9145,978,3,4724.8,16.54
27565,9146,1628,3,5616.45,10.76
27566,9146,395,5,2631.05,22.57
27567,9146,1019,5,3598.89,22.11
27568,9146,1180,4,3815.87,2.59
27569,9146,1481,1,2107.72,24.07
27570,9147,1600,1,1887.11,15.94
27571,9148,431,1,1678.3,14.7
27572,9149,276,4,3259.21,19.5
27573,9150,153,4,5960.33,26.2
27574,9150,1931,4,3380.13,4.77
27575,9150,18,4,2224.16,3.58
27576,9151,1311,4,7835.29,6.08
27577,9151,374,2,2009.17,20.24
27578,9151,69,2,5438.33,20.21
27579,9152,1255,4,1690.2,16.56
27580,9152,998,5,6852.82,6.25
27581,9153,1639,1,1459.98,9.05
27582,9153,729,5,1834.72,19.11
27583,9154,321,3,740.61,9.89
27584,9154,199,3,4746.32,21.66
27585,9154,1601,2,4490.65,2.46
27586,9155,951,5,3319.38,26.95
27587,9155,635,5,3296.27,6.49
27588,9155,771,2,3132.86,6.11
27589,9156,554,4,3546.31,27.37
27590,9156,291,2,8577.94,8.75
27591,9156,1840,5,2830.24,9.13
27592,9156,830,5,1840.42,1.38
27593,9157,1938,3,6979.85,11.09
27594,9157,828,4,4301.48,17.0
27595,9157,1164,5,261.78,24.45
27596,9158,1661,2,5800.2,10.18
27597,9159,1061,1,8606.71,4.02
27598,9159,167,2,575.36,25.57
27599,9159,1386,2,7983.17,10.39
27600,9159,1391,5,1605.09,1.86
27601,9159,1132,4,6127.9,16.9
27602,9160,1898,2,6488.24,3.68
27603,9160,1572,5,2199.98,18.38
27604,9160,1867,1,2297.17,8.31
27605,9160,1611,3,1121.88,10.58
27606,9160,1664,2,4603.94,18.54
27607,9161,1596,2,389.4,11.74
27608,9161,647,5,5769.22,13.57
27609,9161,1313,2,1884.97,14.91
27610,9162,98,3,5355.88,15.13
27611,9162,1696,2,1988.56,7.97
27612,9162,1097,5,4055.11,2.81
27613,9162,498,4,4754.02,13.54
27614,9162,1881,2,1859.11,3.05
27615,9163,932,5,6411.78,0.81
27616,9164,873,1,2819.74,4.31
27617,9164,1436,4,5636.0,15.79
27618,9164,179,2,1538.37,1.08
27619,9164,1224,4,6081.4,6.66
27620,9165,449,4,5298.51,16.86
27621,9165,449,3,5195.96,26.13
