product_id,product_name,category,brand,price,cost_price,stock_quantity
960,Minima Product,Books,Nike,1736.58,1558.17,198
961,In Product,Books,Adidas,6155.5,3639.02,63
962,Nostrum Product,Electronics,LG,2659.6,1616.97,457
963,Asperiores Product,Beauty,Boat,411.69,299.82,90
964,Illo Product,Home,Samsung,2986.98,1837.91,105
965,Laudantium Product,Beauty,Sony,2616.59,2076.07,184
966,Modi Product,Fashion,Samsung,3400.89,2763.0,352
967,Earum Product,Books,Puma,701.92,514.57,451
968,Laudantium Product,Sports,Samsung,2290.48,1523.94,405
969,Architecto Product,Fashion,Nike,1419.47,1206.75,435
970,Repellendus Product,Fashion,LG,6544.9,4913.27,322
971,Autem Product,Beauty,Sony,4773.0,4175.59,29
972,Sed Product,Home,Adidas,2351.22,1519.51,114
973,Fugit Product,Home,Adidas,5721.29,4590.78,434
974,Numquam Product,Beauty,Apple,4047.08,2678.44,212
975,Dolorum Product,Electronics,Apple,6108.44,3669.41,58
976,Quae Product,Books,Apple,5085.25,3585.4,288
977,Asperiores Product,Fashion,Apple,600.52,336.82,333
978,Id Product,Fashion,Boat,4949.97,3426.04,339
979,In Product,Books,Samsung,2116.97,1682.8,380
980,Facere Product,Sports,LG,552.15,476.52,398
981,Consectetur Product,Electronics,LG,8633.3,4812.33,266
982,Alias Product,Beauty,Samsung,7084.48,4306.05,15
983,Provident Product,Electronics,Samsung,5690.16,4566.4,310
984,Earum Product,Electronics,Nike,1024.94,623.05,438
985,Explicabo Product,Fashion,Boat,5286.96,3026.26,180
986,Esse Product,Home,Puma,3843.28,2414.14,431
987,Nam Product,Beauty,Boat,5797.15,4897.11,479
988,Ipsa Product,Fashion,Boat,176.59,115.06,198
989,Quisquam Product,Electronics,Apple,4143.92,3087.74,169
990,Est Product,Sports,Puma,5094.65,3058.09,65
991,Fugit Product,Books,LG,3449.96,2742.22,185
992,Quia Product,Books,Adidas,6354.33,4206.52,97
993,Iste Product,Fashion,Nike,4954.35,4093.24,47
994,Doloribus Product,Home,Boat,1650.15,1276.7,49
995,Officia Product,Beauty,Puma,967.84,551.9,76
996,Ipsa Product,Beauty,Samsung,3665.5,2646.43,434
997,Delectus Product,Home,Adidas,2115.48,1897.5,262
998,Molestias Product,Beauty,Samsung,6558.48,4684.4,275
999,Enim Product,Fashion,Boat,4134.35,3499.06,409
1000,Deserunt Product,Fashion,Samsung,7464.6,4248.03,276
1001,Velit Product,Books,Apple,6001.83,4436.19,428
1002,Quasi Product,Fashion,LG,4889.35,4369.05,47
1003,Ullam Product,Electronics,Nike,2707.85,1669.85,403
1004,Porro Product,Home,Samsung,2024.05,1171.16,428
1005,Qui Product,Books,Apple,3276.35,2205.99,258
1006,Aliquam Product,Sports,Nike,4562.73,3169.25,328
1007,Deleniti Product,Home,Puma,1662.58,1133.21,393
1008,Eveniet Product,Home,Samsung,5692.01,4819.33,416
1009,Vel Product,Fashion,Sony,3796.24,2686.27,162
1010,Esse Product,Sports,Nike,2152.8,1263.39,218
1011,Eaque Product,Home,Apple,411.93,325.99,37
1012,Cumque Product,Beauty,Samsung,818.53,602.13,320
1013,Magni Product,Sports,Apple,6008.52,4129.06,421
1014,Beatae Product,Electronics,LG,2279.54,1517.81,140
1015,Similique Product,Sports,Boat,3594.52,2956.21,402
1016,Cumque Product,Beauty,Puma,5263.4,3159.97,435
1017,Nostrum Product,Sports,LG,4277.65,2808.22,55
1018,Quos Product,Sports,Sony,5824.57,4456.84,306
1019,Earum Product,Fashion,Nike,3501.06,1982.08,179
1020,Tempora Product,Sports,Puma,3748.69,2870.17,301
1021,Neque Product,Fashion,Nike,5582.54,3132.04,465
1022,Sit Product,Fashion,Puma,1269.84,1032.84,409
1023,Ex Product,Books,Samsung,1409.06,792.33,218
1024,Molestiae Product,Sports,LG,3514.37,3148.87,89
1025,Quae Product,Books,Samsung,2424.12,2050.17,338
1026,Molestias Product,Home,Adidas,3680.7,2265.75,276
1027,Labore Product,Beauty,Sony,4081.05,3072.98,342
1028,Eius Product,Fashion,Samsung,2286.46,1295.41,438
1029,Reprehenderit Product,Electronics,Sony,5342.67,4111.99,218
1030,Perspiciatis Product,Fashion,Boat,5259.23,4447.69,184
1031,Id Product,Fashion,Boat,410.33,246.71,312
1032,Ducimus Product,Fashion,Boat,5686.46,3839.22,348
1033,Aut Product,Books,Boat,2313.85,1403.59,186
1034,Pariatur Product,Fashion,Samsung,2410.04,2093.93,297
1035,Sapiente Product,Beauty,Nike,3441.52,2461.45,402
1036,Eveniet Product,Sports,Sony,1517.58,1032.4,482
1037,Fugiat Product,Fashion,Puma,4820.87,3777.07,214
1038,Explicabo Product,Home,Puma,3492.2,2753.19,330
1039,Veritatis Product,Fashion,LG,7650.72,4505.07,395
1040,Corporis Product,Sports,Boat,1321.38,1196.3,317
1041,Porro Product,Electronics,Samsung,3463.92,2014.3,69
1042,Soluta Product,Sports,Adidas,6839.75,4185.18,48
1043,Accusantium Product,Sports,Sony,615.13,497.95,431
1044,Accusamus Product,Electronics,Apple,8236.72,4850.51,202
1045,Dolorem Product,Home,Apple,4105.84,2686.28,160
1046,Officiis Product,Beauty,Sony,3668.14,3186.32,37
1047,Libero Product,Beauty,Adidas,3809.02,2320.37,456
1048,Ad Product,Books,Nike,4166.18,2954.07,35
1049,Deleniti Product,Home,Puma,4612.12,3676.88,18
1050,Aut Product,Sports,Puma,6322.58,4489.02,210
1051,Quisquam Product,Books,Nike,1432.55,895.33,381
1052,Consequuntur Product,Beauty,Nike,3537.34,2075.77,315
1053,Itaque Product,Electronics,LG,860.0,772.25,381
1054,Praesentium Product,Books,Samsung,4531.11,3164.41,92
1055,Facilis Product,Electronics,Puma,5031.34,2870.56,21
1056,Beatae Product,Sports,Puma,3002.03,2046.67,44
1057,Corrupti Product,Books,Adidas,6014.23,4854.46,55
1058,Laudantium Product,Home,Sony,8296.0,4692.48,376
1059,Praesentium Product,Books,Apple,5786.93,4659.99,249
1060,Vel Product,Electronics,Adidas,3199.27,2768.96,444
1061,Atque Product,Beauty,Apple,8643.66,4980.94,50
1062,Quae Product,Electronics,Adidas,3360.77,3054.34,394
1063,Iusto Product,Beauty,Sony,3635.92,2167.31,77
1064,Beatae Product,Home,Boat,3545.42,2391.87,72
1065,Dignissimos Product,Beauty,Puma,1459.74,1032.9,167
1066,Magnam Product,Fashion,Sony,1584.26,1396.53,34
1067,Sunt Product,Sports,Samsung,1087.99,790.17,428
1068,Itaque Product,Electronics,Adidas,728.0,563.13,241
1069,Eos Product,Electronics,Boat,1407.65,1103.96,250
1070,Accusantium Product,Books,LG,4753.92,2717.49,351
1071,Perspiciatis Product,Electronics,Samsung,4552.78,2615.61,436
1072,Similique Product,Books,Nike,1037.93,891.24,62
1073,Facilis Product,Books,Nike,4077.28,3178.5,303
1074,Voluptate Product,Books,LG,4480.99,2776.01,129
1075,Earum Product,Fashion,Adidas,6508.32,3813.6,458
1076,Sed Product,Sports,Sony,969.08,663.43,219
1077,Ipsam Product,Books,Samsung,306.07,242.87,262
1078,Eligendi Product,Beauty,Boat,5971.72,3949.48,216
1079,Natus Product,Books,LG,6170.87,3435.65,368
1080,Nostrum Product,Books,Adidas,679.93,399.34,470
1081,Rerum Product,Fashion,Samsung,3431.6,2084.91,196
1082,Ad Product,Fashion,Apple,5243.5,3846.23,347
1083,Velit Product,Beauty,Sony,5174.24,4219.34,177
1084,Error Product,Books,Sony,3947.49,3402.03,17
1085,Corporis Product,Books,Apple,5774.53,3908.7,361
1086,Mollitia Product,Beauty,Apple,2095.12,1398.05,277
1087,Dolores Product,Electronics,Nike,5779.49,3291.38,177
1088,Libero Product,Sports,Samsung,5125.87,2882.55,295
1089,Reiciendis Product,Home,Adidas,4912.72,2994.1,230
1090,Ducimus Product,Sports,Samsung,4666.96,3154.84,497
1091,Praesentium Product,Electronics,Sony,1510.42,875.85,418
1092,Modi Product,Beauty,Adidas,405.53,266.16,349
1093,Illum Product,Beauty,Puma,5928.04,4224.64,269
1094,Omnis Product,Home,Sony,7533.76,4848.42,443
1095,Nobis Product,Beauty,Apple,5401.83,3703.58,341
1096,Facilis Product,Beauty,LG,687.04,511.67,424
1097,Quia Product,Beauty,LG,4253.57,3780.75,56
1098,Consequatur Product,Sports,Boat,2265.63,1849.0,239
1099,Pariatur Product,Beauty,Nike,2491.0,2013.43,23
1100,Alias Product,Books,Apple,6623.29,4676.13,324
1101,Nostrum Product,Books,LG,632.82,411.06,322
1102,Necessitatibus Product,Fashion,Boat,3707.29,2707.77,268
1103,Ex Product,Fashion,Sony,4291.25,2536.41,274
1104,Ad Product,Beauty,Samsung,4230.71,2926.34,414
1105,Ipsum Product,Sports,Samsung,4301.94,3252.2,214
1106,Dolores Product,Fashion,Sony,5132.67,3253.39,36
1107,Veritatis Product,Beauty,Sony,6027.08,3507.96,396
1108,A Product,Sports,Sony,6796.28,4972.92,361
1109,Dolorem Product,Beauty,Apple,2633.96,2337.51,95
1110,Magni Product,Beauty,Sony,2174.53,1470.03,446
1111,Dolore Product,Sports,Boat,2469.0,1935.19,245
1112,Aperiam Product,Home,Puma,3722.49,3008.62,105
1113,Architecto Product,Fashion,Puma,4982.78,3227.68,414
1114,Earum Product,Fashion,Apple,3443.28,2017.79,184
1115,Sapiente Product,Beauty,Sony,2672.78,2084.02,105
1116,Molestiae Product,Books,Nike,3624.51,2711.9,477
1117,Excepturi Product,Sports,Nike,6492.08,4730.62,216
1118,Ut Product,Beauty,Adidas,5944.07,4735.72,185
1119,Sed Product,Home,Apple,4440.35,2695.73,124
1120,Pariatur Product,Electronics,Boat,7586.63,4316.21,199
1121,Officiis Product,Books,Puma,3342.31,1892.44,499
1122,Reiciendis Product,Home,Samsung,3377.92,1992.77,322
1123,Earum Product,Beauty,Puma,2407.43,1670.16,432
1124,Repudiandae Product,Home,Apple,1527.95,1382.36,459
1125,Voluptates Product,Sports,Apple,4973.29,3409.59,484
1126,Quia Product,Sports,LG,7269.84,4178.75,94
1127,Tempora Product,Beauty,Sony,483.12,329.76,307
1128,Nam Product,Electronics,Sony,2080.01,1256.49,117
1129,Qui Product,Home,LG,2362.06,2033.2,65
1130,Perspiciatis Product,Electronics,Adidas,2261.58,1701.16,383
1131,Quod Product,Fashion,Boat,1457.19,950.2,253
1132,Ex Product,Electronics,Adidas,6472.83,3666.42,418
1133,Incidunt Product,Electronics,Samsung,3712.12,2188.63,327
1134,Laborum Product,Beauty,Apple,2373.4,1402.2,155
1135,Quos Product,Electronics,Sony,7871.33,4756.9,100
1136,Quam Product,Electronics,LG,3578.72,2337.5,297
1137,Nostrum Product,Fashion,LG,636.55,394.7,13
1138,Est Product,Sports,Sony,1704.38,1431.24,215
1139,Itaque Product,Home,Boat,1073.43,897.67,223
1140,Molestiae Product,Sports,Boat,512.28,386.01,415
1141,Nisi Product,Home,Puma,5607.63,3796.02,451
1142,Quam Product,Home,Sony,1331.03,921.19,389
1143,Dolore Product,Beauty,Sony,5800.39,4476.54,385
1144,Officia Product,Home,Puma,5294.94,2982.77,101
1145,Voluptates Product,Sports,Apple,3361.67,2559.95,52
1146,Inventore Product,Home,Samsung,5711.86,4080.85,79
1147,Quod Product,Electronics,Samsung,5157.04,4669.62,89
1148,Eligendi Product,Fashion,Adidas,5481.04,4027.95,47
1149,Quasi Product,Electronics,Sony,5716.37,4796.46,454
1150,Quo Product,Home,Sony,2062.05,1655.15,256
1151,Ad Product,Beauty,Boat,330.07,265.57,294
1152,Necessitatibus Product,Home,Puma,5863.12,3716.96,155
1153,Numquam Product,Books,Boat,6266.34,4270.5,310
1154,Quisquam Product,Fashion,LG,5025.9,3137.82,445
1155,Eum Product,Books,LG,6114.55,3482.77,470
1156,Quam Product,Home,Boat,4540.22,3222.88,86
1157,Fuga Product,Sports,Nike,4477.24,3759.81,480
1158,Veniam Product,Electronics,Adidas,2377.26,1907.29,422
1159,Nulla Product,Electronics,Nike,6519.15,4086.48,107
1160,Temporibus Product,Sports,Nike,4989.0,4198.06,459
1161,Quibusdam Product,Home,Apple,4664.83,4221.72,40
1162,Deleniti Product,Electronics,Adidas,2153.94,1948.07,222
1163,Sed Product,Beauty,LG,1679.63,1385.71,186
1164,Tempore Product,Books,Boat,265.84,218.7,275
1165,Incidunt Product,Fashion,Nike,5573.92,3560.22,470
1166,In Product,Home,Sony,2586.96,1815.43,297
1167,Occaecati Product,Books,Nike,4569.11,3175.9,451
1168,Cum Product,Fashion,Apple,3255.21,2898.97,271
1169,Voluptatibus Product,Beauty,LG,6966.34,4101.67,205
1170,Ratione Product,Beauty,Apple,6706.8,4508.29,210
1171,Nostrum Product,Beauty,LG,615.29,360.17,71
1172,Officiis Product,Books,Adidas,3989.73,3262.56,111
1173,Facere Product,Fashion,Nike,3636.94,2270.2,499
1174,Delectus Product,Fashion,Nike,4712.23,4205.52,89
1175,Dolore Product,Sports,Adidas,4379.04,2925.58,389
1176,Quibusdam Product,Electronics,Boat,2584.23,2118.51,419
1177,Quidem Product,Electronics,Puma,2889.63,1702.08,130
1178,Quod Product,Fashion,Sony,3374.44,2810.37,344
1179,Maxime Product,Sports,Adidas,3340.53,1882.09,173
1180,Cum Product,Books,Apple,3715.55,2824.13,260
1181,Tempora Product,Beauty,LG,5200.1,3651.45,122
1182,Numquam Product,Fashion,Samsung,1226.16,891.65,302
1183,Nesciunt Product,Sports,LG,2950.8,1729.86,322
1184,Iure Product,Books,LG,4260.51,3605.91,11
1185,Blanditiis Product,Electronics,Nike,1240.72,1015.29,38
1186,Qui Product,Sports,LG,2698.55,1722.44,398
1187,Est Product,Electronics,Adidas,3885.02,2682.3,261
1188,Porro Product,Fashion,Adidas,5967.93,3568.8,76
1189,Quisquam Product,Electronics,Nike,1387.08,831.27,416
1190,Maiores Product,Beauty,Samsung,3035.86,1885.11,290
1191,Ullam Product,Electronics,Puma,1152.67,1023.36,399
1192,Illo Product,Beauty,LG,4292.73,2815.63,275
1193,Dolorum Product,Books,Sony,4375.48,2566.96,360
1194,Consequatur Product,Beauty,Sony,1831.35,1131.87,351
1195,Ad Product,Beauty,Boat,3220.95,2620.24,483
1196,Dolorum Product,Electronics,Adidas,671.77,398.32,18
1197,Fugiat Product,Books,Apple,1918.47,1462.84,427
1198,At Product,Home,Apple,4812.36,2906.06,245
1199,Commodi Product,Fashion,Adidas,716.64,425.4,456
1200,Soluta Product,Electronics,Samsung,6340.14,3666.99,408
1201,Nulla Product,Beauty,Sony,1250.09,831.16,349
1202,Velit Product,Books,Puma,285.68,217.75,344
1203,Laboriosam Product,Electronics,Adidas,6345.8,4352.5,476
1204,Omnis Product,Books,Apple,172.57,124.07,117
1205,Neque Product,Sports,Apple,5024.2,3465.19,84
1206,Cupiditate Product,Beauty,Nike,3162.72,2049.32,69
1207,Soluta Product,Beauty,LG,1319.25,1115.5,219
1208,Ab Product,Electronics,Apple,3727.41,2386.11,320
1209,Cumque Product,Electronics,Apple,6096.66,3879.75,205
1210,Nulla Product,Fashion,Samsung,2468.47,2073.21,71
1211,Repellendus Product,Fashion,Sony,3508.21,3125.79,348
1212,Magnam Product,Books,Adidas,5497.33,3738.64,111
1213,Pariatur Product,Fashion,Samsung,7521.19,4634.87,160
1214,Odio Product,Home,Adidas,4068.97,2902.23,284
1215,Ea Product,Beauty,Puma,203.01,165.7,407
1216,Animi Product,Home,Nike,3196.01,2652.86,61
1217,Aliquid Product,Sports,Boat,604.25,541.49,330
1218,In Product,Electronics,Sony,4662.88,2671.6,78
1219,Provident Product,Fashion,Samsung,1086.9,835.63,440
1220,Asperiores Product,Home,Sony,5107.64,4133.87,379
1221,Odit Product,Beauty,Samsung,3248.54,1964.43,422
1222,Consequatur Product,Sports,Sony,7461.21,4660.43,75
1223,Sit Product,Electronics,Apple,5910.25,3918.17,127
1224,At Product,Home,Adidas,5734.91,4847.54,227
1225,Voluptate Product,Sports,Sony,6952.26,4682.33,208
1226,Aspernatur Product,Fashion,Samsung,2801.94,1604.03,142
1227,Pariatur Product,Fashion,Samsung,8114.94,4713.41,82
1228,Aut Product,Books,Apple,8670.7,4951.49,195
1229,Odit Product,Sports,LG,4464.21,3109.83,152
1230,Aspernatur Product,Electronics,LG,600.92,395.51,378
1231,Optio Product,Books,Samsung,4216.41,3635.58,221
1232,Accusantium Product,Home,Apple,1447.87,1218.19,185
1233,Tempora Product,Fashion,Samsung,2942.53,1665.23,123
1234,A Product,Electronics,Adidas,6034.04,3535.88,40
1235,Eligendi Product,Books,LG,1088.75,711.0,298
1236,Optio Product,Home,Boat,7088.72,4579.61,467
1237,Blanditiis Product,Home,LG,6075.8,3955.51,312
1238,Rem Product,Home,Puma,6147.06,3417.64,227
1239,Eum Product,Home,LG,7459.03,4233.18,440
1240,Iure Product,Home,LG,1047.65,621.48,232
1241,Mollitia Product,Electronics,Apple,128.23,113.39,418
1242,Deserunt Product,Fashion,Samsung,4671.81,3939.64,422
1243,Non Product,Sports,Adidas,7556.0,4566.19,61
1244,Nesciunt Product,Electronics,LG,2976.83,2301.7,92
1245,Ratione Product,Electronics,Apple,2459.26,2176.65,425
1246,Pariatur Product,Electronics,Nike,4965.86,3661.14,313
1247,Similique Product,Home,Samsung,399.94,249.36,247
1248,Praesentium Product,Books,LG,747.92,513.73,62
1249,Eveniet Product,Fashion,Sony,1861.56,1307.86,50
1250,Voluptates Product,Home,Sony,8090.12,4847.0,281
1251,Cum Product,Fashion,Boat,6895.75,4774.05,99
1252,Neque Product,Electronics,Boat,816.33,659.61,103
1253,Non Product,Beauty,Sony,3079.47,1809.77,238
1254,Laudantium Product,Home,LG,3063.13,2186.95,25
1255,Facilis Product,Home,Adidas,1645.68,1102.35,353
1256,Beatae Product,Sports,Boat,6637.92,4037.9,90
1257,Ratione Product,Books,Puma,7202.32,4130.67,439
1258,Ullam Product,Fashion,Apple,3086.2,2243.63,190
1259,Voluptatum Product,Fashion,LG,4353.6,2967.22,19
1260,Illo Product,Books,Boat,459.35,257.21,227
1261,Fugit Product,Beauty,Samsung,1049.03,590.82,396
1262,Accusamus Product,Books,LG,510.75,432.28,351
1263,Nam Product,Electronics,Samsung,4158.11,2390.06,393
1264,Ea Product,Sports,Apple,4997.77,3310.01,430
1265,Aspernatur Product,Beauty,Puma,5873.29,3603.02,303
1266,Molestias Product,Beauty,Apple,146.35,114.83,172
1267,Provident Product,Sports,Samsung,4454.99,3943.84,423
1268,Sapiente Product,Sports,LG,4641.15,2989.26,485
1269,Occaecati Product,Sports,LG,7535.53,4571.62,337
1270,Id Product,Books,LG,1370.16,1196.04,360
1271,Debitis Product,Sports,Puma,958.35,689.36,62
1272,Earum Product,Electronics,Nike,2889.8,2113.35,120
1273,Totam Product,Books,LG,4375.05,2476.28,302
1274,Odit Product,Fashion,Sony,1774.0,1404.25,233
1275,Quod Product,Sports,Puma,1610.67,996.78,308
1276,Mollitia Product,Sports,LG,3404.15,2885.47,423
1277,Perspiciatis Product,Home,Nike,274.61,171.84,462
1278,Perferendis Product,Beauty,Nike,3961.05,2210.86,23
1279,Rem Product,Books,Nike,1306.36,1150.28,64
1280,Magni Product,Fashion,Samsung,610.45,536.21,332
1281,Necessitatibus Product,Electronics,Apple,6213.05,4035.92,130
1282,Eius Product,Sports,LG,3039.25,1909.95,471
1283,Debitis Product,Books,Samsung,964.34,818.37,384
1284,Quod Product,Sports,Puma,6097.49,4197.77,485
1285,Rerum Product,Electronics,Boat,3746.83,3341.28,467
1286,Expedita Product,Fashion,Apple,2026.33,1374.18,241
1287,Maxime Product,Sports,Adidas,8144.12,4739.34,302
1288,Sit Product,Home,LG,8754.22,4915.99,487
1289,Exercitationem Product,Electronics,Puma,191.08,156.52,286
1290,Iste Product,Books,Apple,471.75,329.43,434
1291,Cum Product,Books,Apple,7144.32,4228.7,163
1292,Tempora Product,Beauty,Apple,3514.08,3018.83,488
1293,Molestias Product,Beauty,Puma,1505.42,873.37,415
1294,Id Product,Sports,Nike,1428.38,910.21,247
1295,In Product,Beauty,LG,5028.39,3658.41,350
1296,Quos Product,Sports,Sony,4135.63,3213.4,127
1297,Ipsum Product,Electronics,Boat,4606.13,3595.57,67
1298,Perspiciatis Product,Sports,Adidas,2077.97,1837.59,100
1299,Quibusdam Product,Beauty,Adidas,3912.2,2488.78,180
1300,Delectus Product,Books,Boat,4908.85,3642.04,103
1301,Modi Product,Sports,Boat,1736.99,1534.96,369
1302,Delectus Product,Books,Boat,5448.37,3234.3,289
1303,Laudantium Product,Sports,Boat,1694.66,1318.41,23
1304,Distinctio Product,Fashion,Apple,2043.89,1401.66,237
1305,Consectetur Product,Electronics,Boat,234.2,156.91,82
1306,Quos Product,Sports,Adidas,1548.35,883.06,432
1307,Ducimus Product,Sports,Nike,4121.69,3188.55,10
1308,Officiis Product,Fashion,Puma,3847.99,2562.41,283
1309,Voluptatum Product,Fashion,Samsung,3271.64,2060.64,460
1310,Labore Product,Books,LG,4001.25,2235.95,87
1311,Deleniti Product,Books,Apple,8060.16,4953.92,227
1312,Aspernatur Product,Electronics,Puma,350.21,208.07,47
1313,In Product,Sports,Adidas,1934.27,1150.81,193
1314,Officiis Product,Beauty,Nike,5981.55,3339.79,430
1315,Iure Product,Electronics,Adidas,7006.74,4378.35,119
1316,Ipsam Product,Electronics,Sony,3363.67,2428.04,105
1317,Perspiciatis Product,Home,Sony,5548.07,4906.96,294
1318,Rerum Product,Beauty,Samsung,3594.78,2604.11,475
1319,Ullam Product,Home,Puma,1580.67,911.31,263
1320,Culpa Product,Electronics,Boat,960.16,808.76,172
1321,Aliquam Product,Beauty,Puma,5623.46,3286.4,150
1322,Dolore Product,Books,Apple,356.97,238.45,250
1323,Optio Product,Beauty,Apple,5471.63,3802.47,405
1324,Voluptatibus Product,Sports,Samsung,4177.86,2627.36,289
1325,Cupiditate Product,Electronics,Boat,4773.95,2751.1,246
1326,Praesentium Product,Home,Apple,5027.59,4183.31,236
1327,Ex Product,Electronics,Adidas,2086.48,1427.26,439
1328,Culpa Product,Books,Boat,2089.31,1699.6,494
1329,Praesentium Product,Beauty,Adidas,1951.83,1398.63,367
1330,Harum Product,Sports,LG,6718.43,4878.75,169
1331,Exercitationem Product,Home,Apple,6367.33,4658.52,177
1332,At Product,Home,Samsung,2267.31,1767.4,66
1333,Enim Product,Sports,Nike,845.79,708.17,39
1334,Eveniet Product,Home,Adidas,6981.5,4239.61,366
1335,Fugit Product,Electronics,Sony,8010.69,4650.87,68
1336,Earum Product,Beauty,Samsung,513.85,444.88,126
1337,Suscipit Product,Sports,Boat,6170.72,4179.37,116
1338,Aut Product,Beauty,Nike,2757.06,2164.12,61
1339,Incidunt Product,Home,Samsung,3361.06,2621.87,204
1340,Aperiam Product,Sports,Puma,2812.18,2478.99,423
1341,Fugit Product,Sports,Puma,1126.75,765.85,101
1342,Maiores Product,Books,Puma,575.81,330.1,412
1343,Commodi Product,Sports,Boat,7706.25,4524.85,230
1344,Sint Product,Books,Puma,2880.37,2537.77,92
1345,Maiores Product,Home,Sony,281.63,170.34,226
1346,Mollitia Product,Books,Sony,6261.8,4339.37,285
1347,Eos Product,Home,Sony,6708.92,4473.07,123
1348,Illum Product,Sports,Samsung,1515.89,1042.21,227
1349,Molestiae Product,Home,Puma,1259.97,741.19,419
1350,Corrupti Product,Fashion,Nike,2845.49,2081.74,404
1351,Ducimus Product,Electronics,Apple,3422.26,2151.8,213
1352,Cupiditate Product,Home,Adidas,4871.96,3199.86,483
1353,Similique Product,Beauty,Boat,576.05,363.13,92
1354,Ratione Product,Fashion,Puma,5077.34,4292.32,102
1355,Natus Product,Books,LG,7995.22,4820.07,365
1356,Quibusdam Product,Fashion,Sony,4370.66,3317.56,323
1357,Neque Product,Electronics,Nike,481.27,429.93,153
1358,Autem Product,Home,Puma,4182.29,3574.79,283
1359,Aliquid Product,Electronics,Samsung,6197.67,4004.72,399
1360,Excepturi Product,Electronics,LG,6687.92,4531.74,311
1361,Architecto Product,Beauty,LG,3621.8,2629.72,296
1362,Blanditiis Product,Fashion,Sony,1243.9,726.48,237
1363,Ipsa Product,Home,LG,8053.83,4660.55,79
1364,Necessitatibus Product,Home,Nike,6890.64,4971.66,336
1365,Iste Product,Beauty,Apple,4704.01,4078.75,480
1366,Commodi Product,Home,Adidas,1126.73,906.66,386
1367,Occaecati Product,Fashion,Boat,5485.89,3822.64,187
1368,Beatae Product,Sports,Samsung,5657.45,3512.53,246
1369,Eligendi Product,Beauty,Nike,5015.41,2815.13,198
1370,Asperiores Product,Fashion,Puma,8674.53,4918.67,75
1371,Dolores Product,Fashion,Sony,1050.16,704.69,459
1372,Culpa Product,Home,Samsung,2222.78,1340.77,26
1373,Perspiciatis Product,Home,Sony,4777.72,3411.52,156
1374,Corrupti Product,Fashion,Adidas,4406.42,3295.81,442
1375,Dolorum Product,Fashion,Nike,5197.58,4412.27,488
1376,Tempore Product,Sports,LG,5078.15,3593.33,359
1377,Itaque Product,Electronics,LG,7593.38,4706.42,234
1378,Perferendis Product,Fashion,Adidas,6225.84,4515.73,350
1379,Itaque Product,Beauty,Nike,2382.46,1538.0,260
1380,Iure Product,Sports,Boat,1149.76,931.63,360
1381,Magni Product,Books,Sony,1072.23,931.61,375
1382,Dicta Product,Electronics,Boat,239.5,161.82,136
1383,Suscipit Product,Beauty,Adidas,5306.65,4150.84,26
1384,Cum Product,Fashion,Sony,3582.0,1994.4,378
1385,Perspiciatis Product,Home,Adidas,4659.34,2772.06,179
1386,Voluptatem Product,Electronics,Samsung,7303.27,4254.08,449
1387,Fugit Product,Beauty,Apple,7333.22,4612.08,273
1388,Exercitationem Product,Books,LG,750.55,438.71,268
1389,Quisquam Product,Books,Sony,2607.83,1504.37,98
1390,Reprehenderit Product,Beauty,Sony,1874.16,1466.39,143
1391,Itaque Product,Sports,Adidas,1573.37,1383.25,429
1392,Voluptatibus Product,Electronics,LG,3683.1,2721.89,318
1393,Explicabo Product,Sports,Apple,4437.82,3135.75,17
1394,Sit Product,Beauty,Sony,5047.67,3244.76,133
1395,Tempore Product,Sports,LG,3860.19,3253.88,267
1396,Optio Product,Sports,Boat,3339.27,2611.21,421
1397,Sed Product,Sports,Nike,4739.72,3148.28,463
1398,Neque Product,Electronics,Puma,7038.22,4444.95,171
1399,Reprehenderit Product,Books,Apple,3913.64,2458.08,150
1400,Est Product,Home,Boat,6645.47,4214.75,129
1401,Accusamus Product,Beauty,Boat,323.81,278.5,373
1402,Unde Product,Fashion,Adidas,1722.49,1337.9,313
1403,Assumenda Product,Fashion,Apple,3373.51,2302.7,87
1404,Saepe Product,Beauty,LG,8736.31,4881.35,25
1405,Libero Product,Sports,Adidas,3377.61,2020.3,98
1406,Ullam Product,Electronics,Adidas,3845.94,2633.7,95
1407,Doloribus Product,Electronics,Samsung,920.87,813.96,104
1408,Tempora Product,Electronics,Apple,2113.4,1227.1,364
1409,Culpa Product,Books,Apple,3781.98,2657.91,33
1410,Explicabo Product,Beauty,LG,6636.13,4559.2,376
1411,Asperiores Product,Electronics,Puma,2207.43,1992.55,106
1412,Voluptatem Product,Home,Samsung,3193.08,1926.09,479
1413,Soluta Product,Home,Sony,6308.87,3650.08,342
1414,Saepe Product,Sports,Samsung,2280.49,1295.45,412
1415,Esse Product,Sports,Nike,3437.73,2464.68,109
1416,Pariatur Product,Sports,Sony,2277.06,1642.82,436
1417,Molestias Product,Electronics,Adidas,3988.53,3413.78,385
1418,Similique Product,Books,Nike,4322.98,3888.16,11
1419,Veniam Product,Home,Boat,3196.93,1913.29,234
1420,Eligendi Product,Beauty,Samsung,5577.09,4187.05,233
1421,Maxime Product,Books,Boat,3837.44,2220.97,147
1422,Soluta Product,Beauty,Boat,611.05,550.93,479
1423,Doloremque Product,Beauty,Apple,3274.08,1917.75,370
1424,At Product,Fashion,Puma,7574.84,4219.54,10
